"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","comp1_rate","comp1_inv","comp1_rate_percent_diff","comp2_rate","comp2_inv","comp2_rate_percent_diff","comp3_rate","comp3_inv","comp3_rate_percent_diff","comp4_rate","comp4_inv","comp4_rate_percent_diff","comp5_rate","comp5_inv","comp5_rate_percent_diff","comp6_rate","comp6_inv","comp6_rate_percent_diff","comp7_rate","comp7_inv","comp7_rate_percent_diff","comp8_rate","comp8_inv","comp8_rate_percent_diff","click_bool","gross_bookings_usd","booking_bool"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","46314","4","3.5","0","3.0","0.1252","5.26","26","168.79","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","71836","4","4.5","0","3.04","0.1186","5.35","3","157.32","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","3","NULL","1","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","92204","4","4.5","0","2.89","0.0298","5.33","25","159.41","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","1","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","94125","4","5.0","0","4.55","0.2387","5.56","16","322.98","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","95130","4","5.0","0","3.04","0.1515","5.42","12","195.87","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","96493","3","3.0","0","4.49","0.0667","4.78","7","106.27","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","97119","4","4.5","1","3.0","0.1431","5.4","24","288.6","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","97212","3","0.0","0","2.94","0.1457","4.95","9","69.81","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","103905","2","3.0","0","4.48","0.0613","4.69","19","41.68","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","107168","3","4.0","0","0.0","0.0131","4.69","20","87.52","1","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","1","0","17","NULL","NULL","NULL","1","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","124728","3","4.0","0","2.83","0.022","4.69","15","87.52","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","133137","3","4.0","0","3.0","0.1741","4.69","21","80.23","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","134455","4","4.5","0","4.44","0.1082","5.14","8","146.91","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"126","2013-03-30 11:31:29","32","220","NULL","NULL","221","137873","3","3.5","0","2.94","0.1526","4.69","1","105.23","0","27953","2","117","4","0","2","1","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","0"
"127","2013-05-15 13:21:35","24","219","NULL","NULL","219","38161","4","4.0","1","2.71","0.0525","5.63","1","125.11","1","2518","1","76","2","2","1","0","NULL","435.64","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","0"
"127","2013-05-15 13:21:35","24","219","NULL","NULL","219","55264","4","4.5","1","2.64","0.0189","5.42","6","202.38","0","2518","1","76","2","2","1","0","NULL","442.25","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"127","2013-05-15 13:21:35","24","219","NULL","NULL","219","69670","4","4.5","1","3.14","0.072","5.66","7","241.11","0","2518","1","76","2","2","1","0","NULL","440.63","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"127","2013-05-15 13:21:35","24","219","NULL","NULL","219","83831","4","4.5","1","2.94","0.012","5.29","9","183.01","0","2518","1","76","2","2","1","0","NULL","435.66","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"127","2013-05-15 13:21:35","24","219","NULL","NULL","219","89878","4","4.0","1","2.83","0.0325","5.54","3","241.11","0","2518","1","76","2","2","1","0","NULL","441.81","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"127","2013-05-15 13:21:35","24","219","NULL","NULL","219","98465","4","4.5","1","3.0","0.0385","5.9","2","251.86","0","2518","1","76","2","2","1","0","NULL","440.4","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"127","2013-05-15 13:21:35","24","219","NULL","NULL","219","132045","5","4.5","0","2.94","0.0773","5.55","4","231.42","0","2518","1","76","2","2","1","0","NULL","441.52","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"127","2013-05-15 13:21:35","24","219","NULL","NULL","219","140202","4","4.0","1","3.37","0.0446","5.78","8","299.21","0","2518","1","76","2","2","1","0","NULL","440.83","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","1230","3","3.5","0","5.83","0.201","5.7","13","321.46","0","4562","3","80","2","0","1","1","NULL","342.06","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","1497","4","4.0","1","5.71","0.1012","5.76","19","258.76","0","4562","3","80","2","0","1","1","NULL","342.75","0","NULL","NULL","NULL","NULL","1","NULL","0","0","NULL","0","0","NULL","-1","0","89","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","3213","3","3.5","0","5.67","0.1594","5.89","32","255.77","1","4562","3","80","2","0","1","1","NULL","342.07","0","NULL","NULL","NULL","0","0","NULL","1","0","11","1","0","11","-1","0","88","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","4875","4","4.0","1","5.78","0.1831","6.05","9","321.46","1","4562","3","80","2","0","1","1","NULL","342.1","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","0","NULL","-1","0","91","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","7880","4","4.5","1","5.88","0.1996","6.21","26","412.02","0","4562","3","80","2","0","1","1","NULL","342.14","0","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","-1","0","90","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","8962","4","4.0","0","5.59","0.085","5.96","7","273.69","1","4562","3","80","2","0","1","1","NULL","342.28","0","NULL","NULL","NULL","-1","0","2","NULL","NULL","NULL","NULL","NULL","NULL","-1","1","14","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","14536","3","4.0","0","5.55","0.0643","5.38","15","243.83","0","4562","3","80","2","0","1","1","NULL","342.93","0","NULL","NULL","NULL","1","0","271","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","20592","3","3.5","0","5.77","0.1877","5.48","21","219.94","1","4562","3","80","2","0","1","1","NULL","342.01","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","21155","3","3.0","0","5.69","0.0991","5.62","12","216.96","1","4562","3","80","2","0","1","1","NULL","342.25","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","0","NULL","-1","0","87","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","23268","4","3.5","0","5.79","0.183","5.59","14","247.81","0","4562","3","80","2","0","1","1","NULL","341.99","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","88","NULL","NULL","NULL","NULL","NULL","NULL","1","0","2","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","30950","4","4.5","0","5.63","0.059","5.81","34","273.69","1","4562","3","80","2","0","1","1","NULL","342.67","0","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","32887","4","4.0","0","5.08","0.0306","5.9","27","338.38","1","4562","3","80","2","0","1","1","NULL","341.7","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","0","NULL","0","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","10","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","35817","4","4.5","1","5.63","0.0752","6.04","24","339.37","1","4562","3","80","2","0","1","1","NULL","342.44","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","-1","0","10","0","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","10","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","36427","4","3.5","0","5.8","0.1088","5.59","4","310.51","1","4562","3","80","2","0","1","1","NULL","342.78","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","90","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","37346","4","4.0","0","5.77","0.127","5.79","36","301.55","1","4562","3","80","2","0","1","1","NULL","342.34","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","-1","0","91","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","2","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","38750","5","4.5","1","5.54","0.046","6.21","30","549.36","1","4562","3","80","2","0","1","1","NULL","342.39","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","0","NULL","0","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","41712","4","4.5","1","5.79","0.1518","5.97","29","351.31","1","4562","3","80","2","0","1","1","NULL","342.27","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","0","8","0","1","16","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","44923","5","4.5","0","5.78","0.1161","6.14","31","388.14","0","4562","3","80","2","0","1","1","NULL","342.6","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","53494","4","4.0","1","5.8","0.1578","6.1","10","318.47","0","4562","3","80","2","0","1","1","NULL","342.25","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","1","0","9","0","1","9","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","61529","4","4.5","1","5.7","0.1596","5.77","33","307.52","1","4562","3","80","2","0","1","1","NULL","341.89","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","62762","4","4.0","0","4.98","0.0152","5.66","25","261.74","1","4562","3","80","2","0","1","1","NULL","343.08","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","69261","5","5.0","1","5.97","0.1342","6.17","6","344.35","0","4562","3","80","2","0","1","1","NULL","342.4","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","0","NULL","-1","0","93","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","71181","3","3.5","0","5.95","0.1664","5.52","2","160.23","1","4562","3","80","2","0","1","1","NULL","342.29","0","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","11","NULL","NULL","NULL","0","1","9","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","1","512.7","1"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","78624","4","4.0","1","4.41","0.0139","5.68","16","221.93","1","4562","3","80","2","0","1","1","NULL","343.21","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","0","NULL","-1","0","89","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","79740","4","4.0","0","5.9","0.1151","5.84","37","278.66","0","4562","3","80","2","0","1","1","NULL","342.63","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","86639","4","4.5","0","5.96","0.1656","5.81","35","288.61","0","4562","3","80","2","0","1","1","NULL","342.27","0","NULL","NULL","NULL","-1","0","14","-1","0","14","0","0","NULL","-1","1","14","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","14","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","90730","4","4.0","0","5.66","0.107","5.89","8","280.65","1","4562","3","80","2","0","1","1","NULL","342.07","0","NULL","NULL","NULL","1","0","11","0","0","NULL","0","0","NULL","-1","0","89","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","9","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","105408","4","4.0","0","5.79","0.1885","5.84","1","268.71","1","4562","3","80","2","0","1","1","NULL","342.1","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","110940","3","0.0","0","5.74","0.0695","5.35","20","248.81","0","4562","3","80","2","0","1","1","NULL","342.89","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","118314","2","3.5","0","5.47","0.0456","5.45","18","167.2","1","4562","3","80","2","0","1","1","NULL","342.69","0","NULL","NULL","NULL","1","0","9","NULL","NULL","NULL","0","0","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","122621","4","4.0","0","4.6","0.0040","5.64","22","236.86","1","4562","3","80","2","0","1","1","NULL","343.17","0","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","126264","4","3.5","0","5.71","0.1629","5.64","28","261.74","1","4562","3","80","2","0","1","1","NULL","342.0","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","0","NULL","-1","0","90","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","9","0","NULL","0"
"128","2013-02-11 06:26:05","14","100","NULL","NULL","219","126719","4","4.5","0","5.97","0.139","5.95","3","354.3","0","4562","3","80","2","0","1","1","NULL","342.38","0","NULL","NULL","NULL","0","0","NULL","0","0","NULL","0","0","NULL","-1","1","5","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","5","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","2511","3","4.0","0","3.83","0.1886","4.83","6","76.0","1","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","0","0","18","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","4841","4","0.0","1","2.2","NULL","5.33","31","117.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","1","0","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","7720","4","0.0","0","1.39","0.0032","5.09","35","99.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","8787","4","5.0","1","2.3","0.016","5.61","21","139.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","11746","3","4.0","1","3.83","0.1733","4.81","13","68.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","12933","4","4.0","1","2.08","0.0345","5.79","34","179.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","16951","3","4.5","1","3.74","0.0129","4.16","28","55.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","19560","4","4.5","1","2.2","0.0216","5.15","25","109.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","25623","3","4.5","1","1.61","0.0358","4.99","33","148.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","27710","3","4.0","0","2.83","0.0642","4.9","20","49.0","1","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","48901","4","4.0","1","3.3","0.0413","4.96","3","85.0","1","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","1","0","27","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","59298","4","5.0","0","1.95","0.0301","4.9","15","118.0","1","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","63602","4","4.5","0","0.0","0.028","5.0","2","69.0","1","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","74575","4","4.5","0","0.69","0.0138","5.09","4","99.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","84978","4","4.5","1","0.69","0.0241","5.76","19","144.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","88744","3","4.0","0","2.89","0.0118","4.49","24","68.0","1","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","1","0","6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","90582","3","5.0","0","3.78","0.083","4.32","36","67.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"129","2013-01-16 06:56:51","5","35","NULL","NULL","35","91990","4","4.0","1","2.89","0.0694","4.92","7","116.0","0","21207","2","1","1","0","1","1","NULL","NULL","0","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
